animal,epoch,cell_num,Var4_1,Var4_2,Var4_3,Var4_4,Var4_5,Var4_6,Var4_7,Var4_8,Var4_9,Var4_10,Var4_11,Var4_12,Var4_13,Var4_14,Var4_15,Var4_16,Var4_17,Var4_18,Var4_19,Var4_20,Var4_21,Var4_22,Var4_23,Var4_24,Var4_25,Var4_26,Var4_27,Var4_28,Var4_29,Var4_30,Var4_31,Var4_32,Var4_33,Var4_34,Var4_35,Var4_36,Var4_37,Var4_38,Var4_39,Var4_40,Var4_41,Var4_42,Var4_43,Var4_44,Var4_45,Var4_46,Var4_47,Var4_48,Var4_49,Var4_50,Var4_51,Var4_52,Var4_53,Var4_54,Var4_55,Var4_56,Var4_57,Var4_58,Var4_59,Var4_60,Var4_61,Var4_62,Var4_63,Var4_64,Var4_65,Var4_66,Var4_67,Var4_68,Deviation_Score,P_val
451,1,43,0.502138860000002,-0.374848610000001,-0.126738709999998,0.0291413700000049,-1.00301109999999,4.71194891,2.19979893999999,-1.41374283,-1.70726949,1.35063836,-0.53751724,-0.65898782,-0.00665240000000011,-0.477101100000006,0.0310583799999975,0.152965559999998,-0.0134634900000066,-0.17531357,-0.95929606,0.286297449999999,-0.160038580000005,0.0178256100000027,0.0414067899999964,-0.135462089999997,-0.422444220000003,0.0112302,-0.0785592800000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.63070332486887,15.9
451,1,44,-0.25832204000001,1.67750497,9.22253911,-2.23557029,-1.05713553,3.79026214,-0.689227430000003,-0.664179690000005,0.83678707,-0.339639579999996,0.598088309999994,-0.0208330399999994,0.00501835000000028,-0.74198715,-2.52776246000001,-0.0313402299999979,0.453586289999997,-0.373440689999995,-0.932768460000005,0.890296120000002,0.00790869000000782,2.89232422000001,0.386907119999996,-1.56971924,-0.00669668999999828,-0.65861657,-0.844599000000002,0.227679570000006,-0.422637620000003,-0.914688959999999,-0.0124393899999973,0.0865561199999973,0.00187333000000223,0.90890675,0.182364159999999,0.473571040000003,-0.241694690000003,0.147188620000001,-1.08834499,-0.220297599999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0440573930526342,46.7
451,1,45,7.66420966,-0.844596789999997,-1.6525596,-3.1156166,-1.00601929,0.529245890000006,-4.76638591,-1.65602823,1.44247418,-0.463841510000002,10.87416975,1.85663916,0.190073209999994,1.50475058000001,-1.26796467,-1.30572169,0.91623002,1.40919155,-0.128741169999998,-0.0208330399999994,0.00121683999999789,-0.0156554,0.520143490000002,2.34883875,1.67297927,-0.179702510000006,-0.00711214000000382,-0.175140330000005,-2.64310054999999,0.0796269300000034,-0.28238176,0.638593700000001,-0.0344830200000033,-0.65861657,0.617583579999994,0.526423520000002,-2.0842822,0.684949290000006,0.213100050000001,-0.051641840000002,-0.065431199999999,0.272175099999998,-0.0141043700000054,0.0951529900000025,-0.14738578,0.143302679999998,2.17465544,0.0828927199999967,,,,,,,,,,,,,,,,,,,,,0.242744107968428,59
451,1,46,2.32968792,0.785887190000004,0.00214375000000189,-3.39132365,-1.63369099000001,0.20753844,1.75832548,-1.31319759,2.62386307,-1.03535347,-0.195651959999999,2.41880567,2.97373022,1.67297927,-0.00711214000000382,-0.0681526799999972,-0.224563030000006,0.617583579999994,-0.0439483099999975,0.0995834799999997,-2.03958392000001,-0.762203300000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149204503572514,55.2
451,1,47,4.39942084,1.44464193,0.341630350000003,-1.58826249,-4.05967484,-5.15115162999999,0.880685830000004,0.196029999999993,1.67750497,0.62343164,-1.55980325,5.56055624,-0.17527604,-4.62544487,-1.31394403,0.548139430000006,1.47845787999999,-0.365648699999994,-0.549673779999999,0.362953940000004,-0.460299079999999,0.493740279999997,0.179949219999997,-0.0212149600000018,-0.00762042000000207,-0.0469401299999959,-0.62118151,0.460309280000004,-0.0478653999999992,0.299859869999999,0.0414067899999964,-0.35348681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451785217188324,74.7
451,1,48,1.15722083999999,-0.809242420000004,-1.19315081000001,-1.00301109999999,1.04292171,1.92174262,1.42779976999999,-0.283511999999988,-0.260289909999997,0.10549735,-0.583059259999999,0.53399546,-0.47265032,-1.33031456000001,-0.0749793499999996,0.0187670199999985,-0.0439483099999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.396177205260683,22.2
451,1,49,1.90353421,-2.16538011,-1.70436487,-0.0911733499999912,-0.195651959999999,-21.42437008,1.08594572,-0.353854230000003,-0.394415309999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.20592560115948,8
451,1,50,1.14750192,2.97085534999999,-7.20336368,-0.387270880000003,-0.0363476399999954,1.32865457,-0.409402049999997,0.0286023000000029,-0.0709873400000021,0.0185676500000014,-0.0170134600000011,0.0795687799999953,-0.0585396299999985,-0.00118722999999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133163322021875,55.8
451,1,51,-0.898908249999991,1.242232,-5.27756708,-1.46089386,-1.50103601,-1.41007616,-3.03458389,0.529245890000006,12.19778163,-12.47507534,-8.0264102,-2.16203254000001,-0.800698220000001,-0.406733939999995,1.20085775,-1.9318818,-0.839581510000002,-1.58988704,4.51029385999999,-0.18538362000001,0.13309323,-3.61630117999999,-0.592550459999998,-0.0699382200000116,0.400185950000001,0.362953940000004,-0.00294061000000312,0.0504491800000011,-0.202983039999999,0.0192587000000017,-0.0156554,0.365866750000002,-0.00732530999999881,-0.0221423899999991,0.00842821000000527,0.440276830000002,0.108643749999999,0.0508684200000005,0.276278689999998,0.386907119999996,1.15079894,0.179949219999997,-0.732302170000004,-0.410659870000003,-0.0556136100000018,0.281368780000001,0.107833510000006,0.457597310000004,0.0326187400000038,0.573297089999997,-0.201102079999998,0.0121369800000011,-0.0410430700000006,-0.783128920000003,-1.40338369,0.21672607,0.208727170000003,0.301336400000004,0.137724459999994,-1.17324225999999,-0.301956180000005,-0.0693345699999952,0.096615749999998,-0.0354302399999966,-0.241694690000003,-0.19650841,-0.250938720000001,-42.9043488,-0.348021299360584,27.2
451,1,52,1.52141818,0.055171449999996,0.414018150000004,0.384623829999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672535273632469,85.6
451,1,53,10.15829601,-1.12773633,4.70120458,1.66876098,3.6079249,-1.78314763,1.44247418,-2.3938812,0.491679410000003,4.06933435000001,-1.23846581,-0.136105630000003,-1.26796467,-1.71037623,-1.30572169,-0.0251520600000035,3.40866519,0.428405320000003,-0.373440689999995,0.35272441,0.374726879999997,-0.173745279999999,-0.555450280000002,0.00646855000000102,0.147188620000001,1.61450463,-0.169405580000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299878768242904,66.6
451,1,54,-0.371242170000002,-0.00752948000000231,0.785887190000004,4.70120458,-13.8830237,12.19778163,-9.82399999998051e-05,-2.44545546,-1.37880949,0.620723259999998,0.83678707,1.20085775,-1.41374283,1.27843906,2.2235921,-0.638889239999997,-0.334701029999991,1.52807296,-1.03535347,-0.0437444100000022,0.13317515,0.297915740000001,-0.260289909999997,-0.798537889999999,1.432875,2.26707073,-0.265691510000003,0.440276830000002,-0.373440689999995,-0.0407343999999981,0.0290157399999913,-0.131018099999991,0.204897560000006,-0.864198790000003,-1.19589037,0.359805160000001,1.95787203,0.165095989999998,0.137952820000002,-0.0114268000000024,0.617583579999994,-0.527288370000001,-0.353854230000003,0.684949290000006,-0.201102079999998,0.13961406,0.460309280000004,-0.818335429999998,0.273918549999998,0.371034229999999,0.02888892,-0.0585396299999985,-0.0714507900000001,-0.854247969999996,0.382488779999996,,,,,,,,,,,,,,0.882749281635604,88.4
451,1,55,2.06993697,-0.983472670000005,-10.9307506,0.16797846,-0.749114630000001,-0.19342314,-0.638518959999999,0.119976019999996,0.163777140000001,0.13961406,0.646829519999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73316199590815,88.9
451,1,56,-0.57829667,-4.63050864,-0.0363476399999954,0.0586364400000008,0.0203372200000018,-0.0681526799999972,0.027347319999997,0.286297449999999,0.01946023,-0.196614179999997,0.47631784,-0.859211379999998,-0.790122799999999,-0.13581069,1.20044987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0450672256869836,36.6
451,2,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,5,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,6,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,7,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,9,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,10,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,11,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,12,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,13,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,14,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,15,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,16,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,17,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,18,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,19,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,20,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,21,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,22,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,23,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,24,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,25,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,26,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,27,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,28,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,29,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,30,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,31,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,32,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,33,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,34,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,35,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,2,36,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,5,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,6,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,7,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,9,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,10,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,11,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,12,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,13,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,14,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,15,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,16,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,17,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,18,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,19,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,20,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,21,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,22,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,23,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,24,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,25,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,26,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,27,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,28,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,29,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,30,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,31,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,32,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,33,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,34,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,35,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,36,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,37,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,38,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,39,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,40,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,41,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,42,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,43,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
451,3,44,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
485,1,1,0.136253090000004,-21.91231117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.30435603651362,4.7
485,1,2,1.74965211,2.45411475,8.37724218,11.92071828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96682871894872,99.9
485,1,3,-0.00450865999999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150864436632668,48.2
485,1,4,-0.254655360000001,1.09673365,3.32845533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59912026575446,90
485,1,5,0.46238537,10.98854008,-26.37196756,-1.52377663,-3.84869172,5.18580385,-1.27192184,1.63114151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.681048072609109,13
485,1,6,10.98854008,-27.4747809,-0.0369679499999975,-0.144722359999996,0.112988799999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0345825818757572,40.6
485,1,7,-0.407919079999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0918424574025417,31.8
485,1,8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
485,1,9,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
485,1,10,-30.12950171,4.15155206,-0.0122562800000026,-10.43493259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.04997186486233,2.3
485,1,11,-0.144722359999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135557802516794,41.2
485,1,12,-13.83364589,-0.0122562800000026,-27.4747809,5.83125943,-0.144722359999996,0.236094919999999,1.0586465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0598265093908304,44.6
485,1,13,9.46996284,-21.79330346,-4.64379929,0.150200580000003,-4.45831772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.42748171945119,1.2
485,1,14,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
485,1,15,4.01481867,0.235355989999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.736245350084364,88.6
485,1,16,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
485,1,17,-0.468753020000001,-28.1584308,-15.76289522,1.70598644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.18106720706758,1
485,1,18,-2.02223665,-0.105086190000002,2.86351226,-2.19601802,-0.427278020000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.510965938324813,13.9
485,1,19,-0.603355130000004,0.862537009999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32936173220791,60.4
485,1,20,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
485,1,21,-0.105086190000002,7.24982934000001,10.98854008,-15.93601914,0.195649210000006,-0.144722359999996,-0.258148659999996,-5.62809171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.188300513390154,32.3
485,1,22,1.09673365,0.46238537,-0.298127880000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296491389572492,80.9
485,1,23,-0.967270710000001,13.40102339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74323960690386,99.2
485,1,24,-1.32291712,0.252547830000005,-14.2147182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.435214052331754,9.4
485,1,25,1.19131094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358793401124587,79.6
485,1,26,-27.4747809,-3.2462768,-7.12546567,-0.670533290000002,-14.2147182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.92398731132873,0.4
485,1,27,-1.93635001,-0.144722359999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0127775318060701,25.7
