animal,epoch,cell_num,Var4_1,Var4_2,Var4_3,Var4_4,Var4_5,Var4_6,Var4_7,Var4_8,Var4_9,Var4_10,Var4_11,Var4_12,Var4_13,Var4_14,Var4_15,Var4_16,Var4_17,Var4_18,Var4_19,Var4_20,Var4_21,Var4_22,Var4_23,Var4_24,Var4_25,Var4_26,Var4_27,Var4_28,Var4_29,Var4_30,Var4_31,Var4_32,Var4_33,Var4_34,Var4_35,Var4_36,Var4_37,Var4_38,Var4_39,Var4_40,Var4_41,Var4_42,Var4_43,Var4_44,Var4_45,Var4_46,Var4_47,Var4_48,Var4_49,Var4_50,Var4_51,Var4_52,Var4_53,Var4_54,Var4_55,Var4_56,Var4_57,Var4_58,Var4_59,Var4_60,Var4_61,Var4_62,Var4_63,Var4_64,Var4_65,Var4_66,Var4_67,Var4_68,Var4_69,Var4_70,Var4_71,Var4_72,Var4_73,Var4_74,Var4_75,Var4_76,Var4_77,Var4_78,Var4_79,Var4_80,Var4_81,Var4_82,Var4_83,Var4_84,Var4_85,Var4_86,Var4_87,Var4_88,Var4_89,Var4_90,Var4_91,Var4_92,Var4_93,Var4_94,Var4_95,Var4_96,Var4_97,Var4_98,Var4_99,Var4_100,Var4_101,Var4_102,Var4_103,Var4_104,Var4_105,Var4_106,Var4_107,Var4_108,Var4_109,Var4_110,Var4_111,Var4_112,Var4_113,Var4_114,Var4_115,Var4_116,Var4_117,Var4_118,Var4_119,Var4_120,Var4_121,Var4_122,Var4_123,Deviation_Score,P_val
485,2,30,3.420075066,3.066130022,0.256752479,-0.347245671,0.555543853,0.509758511999999,1.038425089,-0.12464282,-1.348022055,-2.30818313,0.0228258939999999,-2.307022189,0.205440818,0.202111619999999,-1.000403856,-0.213068123,-0.113563711,-0.0826582170000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.839568679813466,6.8
485,2,31,-1.656311274,0.181922813,0.574976539,-0.484502569,0.264262311,-0.817450351,7.138180206,-0.12464282,-0.24227969,-0.438538057,-0.257611382,0.00567921400000015,0.00652253199999997,3.374371243,-0.419709401,0.0759231970000003,0.002452495,-0.155278942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.33267922772957,4.3
485,2,32,-0.21327823,-1.482823751,4.687891131,0.461072154,1.072271781,-0.50070131,1.237974768,-0.055123069,0.0141457530000002,-0.668031846,0.297975745,0.0182200270000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0560249400298906,64.3
485,2,33,-0.21327823,-0.277072106,0.175682899,-0.723700946,-1.38218862,0.160754410000001,2.537092485,0.825202284,-0.312144497,-0.045500884,0.00640067100000019,-0.188340033,0.0664293370000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.715875366038057,6.8
485,2,34,-4.415983616,1.226942628,4.10237706,-1.135239728,0.435656183,0.128662321,1.403342631,0.843422287,0.896946172,0.956691570999999,1.066634575,-0.1470015,-1.368592182,0.476178376,-0.0153321730000009,-0.104925609999999,0.665986654999999,0.000324876999999724,0.756033454,0.0618658340000002,-0.00844909500000002,-0.00496626000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00214256236104,99.5
485,2,35,-0.916307244,-1.008049512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.797752948638448,9.6
485,2,36,-6.036845841,-5.875337281,-1.196804253,-0.735178294,-0.869026948999999,0.830955893000001,-0.709630337,0.155052243,0.692514426,0.811556336000001,-0.055123069,0.662823445,0.297307899,0.632199446,0.825202284,-0.788927824,0.00326837400000013,0.016781833,-0.842858372,0.924672114,0.016388461,-0.00562033899999959,-0.155278942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242563385185141,16.9
485,2,37,-1.24006697,-5.875337281,-0.0975920629999996,2.427276066,-1.649033842,-0.0625013979999998,-0.817450351,7.28630751,-0.494881225,-3.776147765,-1.047326931,0.104629393,-3.861666649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.12507228081135,0
485,2,38,-1.403367985,-1.876700017,0.198070577,11.776672429,2.13600412,0.10493424,3.39854853,0.0495633099999999,1.865458926,1.886174354,-0.302961116,-8.706330375,-1.119534444,0.523485708,0.00113488900000025,-0.160402682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743251574488061,91.1
485,2,39,-1.59819032,5.741153997,-0.28798191,-1.196804253,-0.497154578,0.419002526000001,-2.214409466,0.555543853,0.15245117,-2.222414451,0.691774913000001,0.692514426,1.249533434,-6.20459988,1.03067139,1.22293605,-1.439329069,2.686567439,0.214348993,0.665986654999999,-16.147062609,-0.842858372,1.534872637,-0.709174466,-0.0439020389999998,0.0255937180000001,0.154682452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4164018531833,99.6
485,2,40,-0.324774466999999,3.879071,0.428454593,19.37132771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3329764211572,99.2
485,2,41,-2.237523742,-0.23606755,-0.797597521,-0.015598196,1.844914157,-5.573765804,-2.674495768,1.226942628,2.395627973,-0.688572872,-1.952748776,0.99271536,0.15245117,1.403342631,4.286582701,-0.205827316,-0.420822213,-0.44320697,1.779581932,-2.268945194,-4.92152999,0.00812732300000008,-1.053562722,2.454834032,0.460867512,0.0145020739999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2686588440506,0.9
485,3,1,-2.759085631,-0.520183118,0.256818113,-0.189025715,0.00187582900000027,-0.113478574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.816454776933149,13.7
485,3,2,-2.603784938,-0.955362,-1.419205696,-1.18025207,-1.840299641,-0.570022133,0.245949768,-1.291144878,2.044845499,-3.538159812,-0.562569963,-0.258094351,-0.189025715,0.0084062299999994,0.00164552800000006,-0.116329250000001,-0.343510967,-0.113478574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.36557024423723,0
485,3,3,1.577440871,-0.0902146969999995,-0.5018471,-3.79227976,0.245524544,0.254941473,-1.05064872,0.0348451840000004,0.00365761299999967,0.00135763299999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0284062356216911,48
485,3,4,4.22188743,-0.688422879,0.0872648960000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208109412227663,77.9
485,3,5,0.00147086699999921,5.605136437,0.414090206,-0.328341967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567037328335966,87.5
485,3,6,-2.603784938,0.414605368,0.318183894,0.2579428,0.771037638999999,-0.982654956999999,-0.262337725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33885615514379,96.6
485,3,7,-0.126820972,0.234335665,-0.31624248,-0.541648408,0.161202861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.563053438089158,16.3
485,3,8,-2.349234055,0.116292403,0.193031368,0.837766796,0.114319158,-0.141665968000001,-1.581251055,1.45463293,0.0346759849999998,0.000668830000000398,-0.0625445940000002,0.0123556789999997,0.00906323500000017,-0.328795117,-0.0408864499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180416054909427,59.7
485,3,9,0.606120175,2.776272025,-0.149159005,1.105370154,-4.229471193,-0.925073188,-1.241636984,0.360882586000001,0.0674051780000005,-0.155663242999999,0.00869054300000016,-0.331603927,1.236742206,-0.0317771250000001,0.163532287,0.0669110980000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.614855956107078,85.1
485,3,10,2.200131079,-0.208174793,-0.37142845,1.340845149,0.256818113,5.575558357,0.288649176,-0.281130709,-0.236294187,1.335417744,-0.925440835,0.276150289,-0.641167157999999,0.0407730400000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81962664407882,95.4
485,3,11,-0.058669826,0.360882586000001,-0.218263672,0.00112002800000077,0.269584932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0142834287346651,40.3
485,3,12,-4.656001329,-0.955362,1.792365038,-0.17544124,0.259171338,0.83159179,0.199662355,5.0490439,0.0769805510000001,-1.01058186,-0.0399958199999999,0.963500464,-0.00015578000000005,0.0293055710000001,-0.19093656,-0.342667071,0.00875098999999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172808412367176,59.6
485,3,13,-2.704389631,1.00641415,-3.104751284,-0.111808905,0.196539353,1.698011275,-2.250687079,0.494583544,-0.26444545,0.920838934,0.41137589,-0.92717084,-1.581251055,0.27814869,0.0743223259999999,0.142853239,-0.339916252000001,0.0111091640000005,-0.0605038869999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212501702794027,66.2
485,3,14,-2.983647526,1.792365038,0.376939555,-4.798643556,0.542993809,-1.856076924,-0.219684335,1.670832415,0.350175027000001,-0.556006353,-0.0503192779999999,-0.0399958199999999,0.591860262,-0.998008811,2.353626185,0.0124404710000006,-0.0356171129999998,0.250252893,-0.814001005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.609723606613264,16.5
485,3,15,-0.259547612,0.149441154,0.471540758,-1.465431012,1.430145963,0.464421682,1.63437006,0.245524544,-0.0354881640000002,-0.627774991,0.277251507,-0.982654956999999,-0.787350871,-0.0925657410000005,0.00948185399999968,-0.0271866449999996,-0.328795117,0.075959541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119075563830684,33.6
485,3,16,-4.160139311,-0.0689695309999996,-0.111704305,-0.166945937,-2.571997993,0.244438836,0.246780312,-2.721660468,0.0838435949999994,-0.299483453,-0.368582583999999,0.00369898699999993,0.00161235899999923,-0.0325041390000003,-0.499403749,0.122337294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.25094430553545,8.7
485,3,17,0.536291146,-2.349234055,1.655013217,0.193031368,0.150051042,-1.490596713,2.776272025,-0.169112459,-0.0563940990000003,-1.535473463,-0.200622209,0.00869054300000016,0.314791621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168572457473883,59.8
485,3,18,0.316313571,-1.88186533,-2.187515583,-1.720554227,0.0835265669999998,-1.241636984,0.00105908399999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.51425283889554,0
485,3,19,0.169190224,0.837766796,-0.219684335,1.652969641,-1.079975258,-0.325205334,0.414090206,0.997767433,2.353626185,0.00572164899999983,0.0115082860000006,-0.0356171129999998,-0.814001005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.218768492563864,67.5
485,3,20,-0.277765333000001,-0.274839643999999,0.124302732,0.0286054390000001,-0.388916968,1.935696863,0.244385588,-0.0316977739999995,-0.199056476,2.882742696,0.237074689,0.046984115,-0.110895497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386532449895205,79.9
485,3,21,0.536291146,-0.766779644,0.570049351999999,0.257163300999999,-0.790959011,0.0537250390000001,-2.571997993,-1.465431012,-0.246009481,-0.207532873,0.397195898,-0.131823539999999,-5.418599235,-2.775487929,0.0461607209999997,0.166491938,0.994984265,1.836412702,0.110893938,-1.841928037,0.116565299,7.73110000000798e-05,-0.473827559,0.0118440400000006,0.00408284899999956,0.00105908399999954,-0.0555903689999999,-0.328795117,-0.234291511,-0.0332675979999997,0.383995856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00554755144892477,31.5
485,3,22,-0.59934183,-1.88186533,-2.571997993,1.289107534,-0.461607841,0.0473866100000002,3.3959239,-0.519486195,-0.349609889,0.161202861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.78842103810165,0.4
485,3,23,-0.955362,0.273513872,-0.0576636550000007,-0.0534769289999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.137294601566997,34.8
485,3,24,-0.984787025,0.376861056,0.0333977589999996,-1.06269883,0.186910743,-1.490596713,-2.266928504,-1.063796767,-1.15326652,0.0503436509999999,2.832289363,-0.338580717999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.20449356710597,0
485,3,25,-3.286317427,-0.199481315,-0.50576982,-0.1233575,-0.329913069,0.306394983,1.38984068,-0.355959024,-0.0548244,-0.974515541,-0.11403458,3.049576874,0.046984115,-0.0963612569999999,1.960116307,-0.00735132400000005,0.00135763299999958,-0.273831666,0.101442858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.65633278786836,5
485,3,26,-2.603784938,-1.787387908,-1.030765598,4.797278329,-1.941206759,-0.00905881200000014,0.209144504,-0.299483453,0.0123422189999998,0.00948185399999968,0.0291951089999998,-0.0302464370000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.196263920943854,31.4
485,3,27,-1.787387908,-4.043285419,-0.936937565,0.476310711,-1.960821289,-0.177111525,1.267395015,0.0326505200000007,0.372949194,0.660077830000001,-1.946506678,1.163662191,-0.136651768,0.00834914699999967,0.282959343000001,-0.479532324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.945557099066307,11.7
485,3,28,-4.656001329,-0.995159285,0.376861056,-2.579561049,-0.111704305,0.893818736,2.197083307,1.431151616,-1.008674515,-0.31624248,0.236156161,-2.266928504,-1.079975258,-0.886415364,-0.00905881200000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.28734335680098,0
487,1,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,5,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,6,-0.452480473,0.0327406129999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.77990144992468,18.9
487,1,7,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,9,-0.85600245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.788145487753311,8.9
487,1,10,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,11,4.232422061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34801800347475,88.6
487,1,12,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,13,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,14,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,15,-0.156778785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48051601863502,26.7
487,1,16,-0.85600245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.774684173258832,9.4
487,1,17,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,18,-0.999462335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.858407535264194,6.9
487,1,19,0.144668288,0.742781691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42922759438959,49.7
487,1,20,-1.192420628,6.264363052,-0.0238203910000001,0.706554301000001,-0.138076022,0.0282797779999999,0.171529349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.450043479788736,31.7
487,1,21,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,22,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,23,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,2,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,2,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,2,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,2,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,2,5,-0.934477465000001,0.859790321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.277237049884916,44.4
